,price,manufacturer,model,prod_year,category,leather_interior,fuel_type,engine_volume,mileage,cylinders,gear_box_type,drive_wheels,doors,wheel,color,airbags,is_Turbo
11154,9408,HYUNDAI,Elantra,2013,Jeep,Yes,Petrol,1.8,207606,4.0,Automatic,Front,4,Left wheel,Grey,12,No
11155,10663,HYUNDAI,Tucson,2005,Jeep,No,Diesel,2.0,200000,4.0,Manual,4x4,4,Left wheel,Black,0,Yes
11156,1490,JEEP,Cherokee,2017,Jeep,Yes,Petrol,2.4,95334,4.0,Automatic,Front,4,Left wheel,Black,12,No
11157,10820,TOYOTA,Prius,2008,Sedan,No,Hybrid,1.5,216000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11158,14113,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,166000,4.0,Automatic,Front,4,Left wheel,Black,8,No
11159,3293,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Diesel,0.2,119394,4.0,Automatic,Front,4,Left wheel,Black,12,No
11160,32929,CHEVROLET,Camaro,2017,Coupe,No,Petrol,2.0,67200,4.0,Tiptronic,Rear,2,Left wheel,Blue,8,No
11161,18189,FORD,Focus,2016,Hatchback,No,Petrol,2.0,66000,4.0,Automatic,Front,4,Left wheel,Grey,6,No
11162,11133,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,238546,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11163,1725,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Diesel,4.6,180659,8.0,Automatic,4x4,4,Left wheel,Black,12,No
11164,49889,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.2,132000,4.0,Automatic,Front,4,Left wheel,White,4,No
11165,7840,SUBARU,Forester,2002,Sedan,Yes,Petrol,2.0,200000,4.0,Automatic,4x4,4,Right-hand drive,White,5,Yes
11166,16900,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,79092,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11167,1000,MAZDA,323,1990,Sedan,No,Petrol,1.6,1111,4.0,Manual,Front,4,Left wheel,Black,2,No
11168,13485,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,97000,4.0,Variator,Front,4,Right-hand drive,Green,6,No
11169,7683,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,0,4.0,Automatic,Front,4,Right-hand drive,Grey,4,No
11170,44134,HYUNDAI,Sonata,2015,Sedan,Yes,Petrol,2.4,112528,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11171,21953,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,109309,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11172,15681,MITSUBISHI,Outlander,2009,Jeep,No,Petrol,2.4,153000,4.0,Variator,4x4,4,Left wheel,Silver,8,No
11173,43655,HYUNDAI,H1,2016,Universal,Yes,Diesel,2.5,133014,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11174,11290,FORD,Transit,2004,Microbus,No,Diesel,2.0,1000,4.0,Manual,Front,2,Left wheel,White,2,Yes
11175,17264,HONDA,FIT,2013,Hatchback,Yes,Petrol,1.3,52320,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11176,26594,HYUNDAI,Grandeur,2016,Sedan,Yes,LPG,3.0,200000,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11177,24920,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,156559,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11178,54568,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8.0,Automatic,4x4,4,Left wheel,Black,0,No
11179,2352,GMC,Acadia,2011,Jeep,Yes,Petrol,3.6,177376,6.0,Automatic,Front,4,Left wheel,Black,12,No
11180,1333,KIA,Avella,2012,Sedan,Yes,Petrol,2.0,225307,4.0,Automatic,Front,4,Left wheel,Grey,12,No
11181,29793,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11182,6272,MERCEDES-BENZ,ML 350,2009,Jeep,Yes,Diesel,3.5,274088,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11183,14113,TOYOTA,Prius,2012,Sedan,Yes,Hybrid,1.8,88000,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11184,4391,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.0,53867,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11185,10976,FORD,Transit,2004,Goods wagon,No,Diesel,2.0,245452,4.0,Manual,Front,4,Left wheel,Red,4,Yes
11186,18660,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,54963,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11187,20385,TOYOTA,Prius,2015,Hatchback,No,Hybrid,1.8,137600,4.0,Variator,Front,4,Left wheel,White,12,No
11188,51965,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,49515,4.0,Automatic,Front,4,Left wheel,White,4,No
11189,17249,KIA,Picanto,2015,Sedan,Yes,Petrol,1.0,22831,3.0,Automatic,Front,4,Left wheel,Beige,4,No
11190,14426,FORD,Transit,2010,Microbus,No,Diesel,2.2,155000,4.0,Manual,Front,4,Left wheel,Yellow,2,Yes
11191,18817,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058,4.0,Automatic,Front,4,Left wheel,White,12,No
11192,25089,TOYOTA,Camry,2012,Sedan,No,Hybrid,2.5,99000,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11193,37006,MERCEDES-BENZ,E 220 CDI,2013,Sedan,Yes,Diesel,2.2,130000,4.0,Tiptronic,Rear,4,Left wheel,Black,12,Yes
11194,16621,HYUNDAI,Elantra Limited,2014,Sedan,No,Petrol,1.8,144000,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
11195,21953,NISSAN,Juke,2012,Hatchback,Yes,Petrol,1.6,104000,4.0,Automatic,4x4,4,Left wheel,Black,12,No
11196,35438,TOYOTA,Camry,2016,Sedan,Yes,Petrol,2.5,110624,4.0,Automatic,Front,4,Left wheel,Black,12,No
11197,41710,MERCEDES-BENZ,Sprinter,2010,Microbus,No,Diesel,2.2,232722,4.0,Tiptronic,Rear,4,Left wheel,White,4,Yes
11198,1646,FORD,C-MAX,2015,Hatchback,Yes,Hybrid,2.0,193106,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11199,11967,TOYOTA,Aqua,2012,Hatchback,Yes,Petrol,1.5,118400,4.0,Automatic,Front,4,Left wheel,Blue,4,No
11200,4861,TOYOTA,Highlander,2010,Jeep,Yes,Hybrid,3.3,264877,6.0,Automatic,4x4,4,Left wheel,White,12,No
11201,10976,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,327685,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11202,12544,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,98456,4.0,Automatic,Front,4,Left wheel,Black,0,No
11203,14113,NISSAN,Murano,2011,Jeep,Yes,Petrol,3.0,265000,5.0,Automatic,4x4,4,Left wheel,Black,10,No
11204,24462,TOYOTA,Camry SE,2009,Sedan,Yes,Petrol,2.5,210000,4.0,Automatic,Front,4,Left wheel,Black,0,No
11205,54882,BMW,X6,2011,Jeep,Yes,Petrol,3.0,104000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
11206,27598,BMW,528,2013,Sedan,Yes,Petrol,2.0,82000,4.0,Tiptronic,Rear,4,Left wheel,White,12,Yes
11207,1700,VOLKSWAGEN,Golf,1997,Hatchback,No,Petrol,1.8,1000,4.0,Manual,Front,4,Left wheel,Green,2,No
11208,13178,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,86660,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11209,8154,TOYOTA,Ist,2003,Sedan,No,Petrol,1.5,158500,4.0,Automatic,Front,4,Right-hand drive,Silver,2,No
11210,8311,NISSAN,Tiida,2005,Hatchback,Yes,Petrol,1.5,114960,4.0,Tiptronic,Front,4,Right-hand drive,Silver,12,No
11211,2666,MERCEDES-BENZ,ML 350,2011,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11212,10036,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2.0,335782,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11213,21953,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,61142,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11214,5018,MERCEDES-BENZ,E 350,2009,Sedan,Yes,Diesel,3.5,109139,6.0,Automatic,Rear,4,Left wheel,Black,12,No
11215,12701,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,51201,4.0,Automatic,Front,4,Left wheel,White,4,No
11216,11133,BMW,X5,2011,Jeep,Yes,Petrol,3.0,170043,6.0,Automatic,4x4,4,Left wheel,Grey,12,No
11217,16308,FORD,Transit,1995,Goods wagon,No,Diesel,2.5,289200,4.0,Manual,Rear,4,Left wheel,White,0,Yes
11218,38000,TOYOTA,Camry Hybrid,2018,Sedan,Yes,Hybrid,2.5,27484,8.0,Automatic,Front,5,Left wheel,Beige,12,No
11219,19444,TOYOTA,Camry HYBRID,2011,Sedan,No,Hybrid,2.4,127000,4.0,Variator,Front,4,Left wheel,Grey,10,No
11220,20071,TOYOTA,Prius C,2014,Hatchback,No,Hybrid,1.5,153600,4.0,Variator,Front,4,Left wheel,Red,6,No
11221,14113,NISSAN,Juke,2013,Jeep,Yes,Petrol,1.6,110531,4.0,Automatic,4x4,4,Left wheel,Red,0,No
11222,7840,VOLKSWAGEN,Golf,2002,Sedan,No,Petrol,2.0,165000,4.0,Automatic,Front,4,Left wheel,Blue,6,No
11223,48277,CHEVROLET,Camaro,2015,Cabriolet,Yes,Petrol,3.6,99162,4.0,Automatic,Front,4,Left wheel,Yellow,4,No
11224,50178,MERCEDES-BENZ,CLS 550,2012,Coupe,Yes,Petrol,4.7,178000,8.0,Tiptronic,Rear,4,Left wheel,Black,12,Yes
11225,8938,HYUNDAI,Grandeur,2010,Sedan,Yes,Petrol,2.4,78436,4.0,Automatic,Front,4,Left wheel,Black,4,No
11226,8624,NISSAN,Tiida,2006,Sedan,No,Petrol,1.5,111122,4.0,Automatic,Front,4,Right-hand drive,White,0,No
11227,21326,BMW,328,2012,Sedan,Yes,Petrol,2.0,145000,2.0,Automatic,Front,4,Left wheel,Black,4,No
11228,9832,DAEWOO,Lacetti,2009,Sedan,Yes,Petrol,1.6,94650,4.0,Automatic,Front,4,Left wheel,Black,4,No
11229,16308,BMW,X5,2006,Jeep,Yes,Petrol,4.4,220000,8.0,Tiptronic,4x4,4,Left wheel,Black,10,No
11230,25299,SSANGYONG,Korando,2012,Jeep,Yes,Diesel,2.0,105661,4.0,Automatic,Front,4,Left wheel,White,4,No
11231,18817,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,20480,4.0,Tiptronic,Front,4,Left wheel,Blue,7,No
11232,9408,HYUNDAI,Genesis,2010,Sedan,Yes,LPG,2.0,133225,4.0,Automatic,Front,4,Left wheel,Black,4,No
11233,16621,MERCEDES-BENZ,E 350,2005,Sedan,Yes,Petrol,3.5,238357,6.0,Tiptronic,4x4,4,Left wheel,Silver,8,No
11234,19707,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,79911,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11235,15681,FORD,Fiesta,2014,Hatchback,Yes,Petrol,1.6,94640,4.0,Tiptronic,Front,4,Left wheel,Red,8,No
11236,4858,MERCEDES-BENZ,C 180,1996,Sedan,No,CNG,1.8,220000,4.0,Manual,Rear,4,Left wheel,Silver,4,No
11237,19757,HYUNDAI,Veloster,2016,Hatchback,Yes,Petrol,1.6,31000,4.0,Tiptronic,Front,2,Left wheel,Silver,6,Yes
11238,46728,HYUNDAI,Tucson,2015,Jeep,Yes,Diesel,2.0,31000,4.0,Tiptronic,Front,4,Left wheel,Silver,12,Yes
11239,13485,TOYOTA,Prius C,2012,Hatchback,No,Hybrid,1.5,208000,4.0,Automatic,Front,4,Left wheel,White,6,No
11240,16935,TOYOTA,Prius,2011,Sedan,No,Hybrid,1.8,235000,4.0,Automatic,Front,4,Left wheel,Blue,0,No
11241,12858,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8.0,Automatic,4x4,4,Left wheel,Black,0,No
11242,7527,SUBARU,XV,2014,Jeep,Yes,Petrol,2.0,94000,4.0,Automatic,4x4,4,Left wheel,Black,8,No
11243,8781,OPEL,Astra G,2000,Universal,No,Petrol,1.6,279700,4.0,Manual,Front,4,Left wheel,Black,4,No
11244,1019,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.4,143502,4.0,Automatic,Front,4,Left wheel,Blue,12,No
11245,36065,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,69191,4.0,Automatic,Front,4,Left wheel,White,4,No
11246,14426,LEXUS,ES 300,2014,Sedan,Yes,Hybrid,2.5,176213,4.0,Automatic,Front,4,Left wheel,Black,12,No
11247,30734,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,195994,4.0,Variator,Front,4,Left wheel,Silver,12,No
11248,13485,BMW,X5,2003,Jeep,Yes,LPG,3.0,18900,6.0,Tiptronic,Front,4,Left wheel,Grey,2,No
11249,5331,VOLKSWAGEN,Golf,1999,Sedan,No,Petrol,1.6,165248,4.0,Manual,Front,4,Left wheel,White,4,No
11250,7840,MITSUBISHI,ColtPlus,2007,Hatchback,No,Petrol,1.5,180000,4.0,Automatic,Front,4,Right-hand drive,Silver,6,No
11251,14069,HYUNDAI,Elantra,2009,Sedan,Yes,Petrol,1.6,157977,4.0,Automatic,Front,4,Left wheel,Black,4,No
11252,9095,FORD,Transit,1999,Microbus,No,Diesel,2.5,11600,4.0,Manual,Rear,4,Left wheel,White,4,No
11253,21953,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,75419,4.0,Automatic,Front,4,Left wheel,White,0,No
11254,36065,BMW,X5,2011,Jeep,Yes,Petrol,3.0,155200,6.0,Tiptronic,4x4,4,Left wheel,Black,12,Yes
11255,4861,ACURA,MDX,2011,Jeep,Yes,Petrol,3.7,181970,6.0,Automatic,4x4,4,Left wheel,Brown,12,No
11256,21953,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,97979,4.0,Automatic,Front,4,Left wheel,Black,0,No
11257,6586,KIA,Optima,2015,Sedan,Yes,Hybrid,2.4,117469,4.0,Automatic,Front,4,Left wheel,Black,0,No
11258,12554,HYUNDAI,Santa FE,2010,Jeep,Yes,Diesel,2.0,58776,4.0,Automatic,Front,4,Left wheel,White,4,No
11259,3920,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.4,182645,4.0,Automatic,Front,4,Left wheel,White,12,No
11260,25638,HONDA,FIT,2014,Hatchback,Yes,Petrol,1.5,78000,4.0,Automatic,Front,4,Left wheel,White,4,No
11261,19933,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.6,134000,4.0,Automatic,Front,4,Left wheel,White,4,No
11262,12388,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11263,9408,MAZDA,Mazda 3,2011,Sedan,No,Petrol,2.0,142161,4.0,Tiptronic,Front,4,Left wheel,Grey,8,No
11264,13799,KIA,Optima,2013,Sedan,No,Petrol,2.4,104680,4.0,Automatic,Front,4,Left wheel,Silver,0,No
11265,20385,FORD,Fusion,2014,Sedan,Yes,Petrol,2.0,99000,4.0,Tiptronic,Front,4,Left wheel,Black,12,No
11266,941,TOYOTA,Highlander,2008,Sedan,Yes,Hybrid,3.3,226094,6.0,Automatic,4x4,4,Left wheel,White,12,No
11267,14884,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2.0,124706,4.0,Automatic,Front,4,Left wheel,Black,4,No
11268,1098,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,398069,4.0,Automatic,Front,4,Left wheel,Black,12,No
11269,10036,SUZUKI,SX4,2008,Hatchback,No,CNG,3.7,200000,6.0,Automatic,4x4,4,Left wheel,Blue,2,No
11270,5959,NISSAN,March,2003,Hatchback,No,Petrol,1.2,136000,4.0,Automatic,Front,4,Right-hand drive,Sky blue,2,No
11271,16308,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,106789,4.0,Tiptronic,Front,4,Left wheel,Grey,12,No
11272,28532,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,99748,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11273,14113,TOYOTA,Prius C,2016,Hatchback,No,Hybrid,1.5,250000,4.0,Variator,Front,4,Left wheel,Silver,12,No
11274,54847,HONDA,Civic,2017,Sedan,Yes,Petrol,2.0,20565,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11275,12231,HONDA,FIT,2012,Sedan,No,Petrol,1.5,126400,4.0,Automatic,Front,4,Left wheel,Silver,5,No
11276,67934,HYUNDAI,Tucson,2019,Jeep,Yes,Diesel,2.0,13940,4.0,Automatic,Front,4,Left wheel,White,4,No
11277,32913,HONDA,Civic,2013,Coupe,Yes,Petrol,1.8,128905,4.0,Automatic,Front,4,Left wheel,Black,4,No
11278,27284,TOYOTA,Tacoma,2013,Jeep,Yes,Petrol,2.7,397915,4.0,Automatic,Rear,4,Left wheel,White,12,No
11279,18669,HYUNDAI,H1,2011,Minivan,Yes,Diesel,2.5,65564,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11280,27598,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,79000,4.0,Tiptronic,Front,4,Left wheel,Blue,8,No
11281,6586,VOLKSWAGEN,Jetta,2006,Sedan,No,Petrol,1.6,253000,4.0,Manual,Front,4,Left wheel,White,6,No
11282,16621,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,222016,4.0,Automatic,Front,4,Left wheel,Golden,8,No
11283,11917,NISSAN,Murano,2004,Jeep,Yes,CNG,3.5,233600,6.0,Variator,4x4,4,Left wheel,Silver,6,No
11284,15994,MERCEDES-BENZ,E 350,2011,Coupe,Yes,Diesel,3.5,170429,6.0,Automatic,Rear,2,Left wheel,Silver,12,No
11285,18503,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,99000,4.0,Variator,Front,4,Left wheel,Grey,12,No
11286,31421,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,65249,4.0,Automatic,Front,4,Left wheel,White,4,No
11287,3763,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,170040,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11288,40142,LEXUS,GX 470,2010,Jeep,Yes,Petrol,4.6,357246,8.0,Automatic,4x4,4,Left wheel,Grey,0,No
11289,23521,CHEVROLET,Volt,2011,Sedan,Yes,Plug-in Hybrid,1.4,179200,4.0,Variator,Front,4,Left wheel,White,8,No
11290,26591,JEEP,Compass,2011,Jeep,Yes,Petrol,2.4,69752,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11291,7213,BMW,X5,2014,Jeep,Yes,Diesel,3.0,0,6.0,Automatic,4x4,4,Left wheel,Black,0,No
11292,16308,TOYOTA,Camry,2013,Sedan,No,Petrol,2.5,198472,4.0,Automatic,Front,4,Left wheel,Silver,0,No
11293,3450,OPEL,Vectra,1996,Sedan,No,Petrol,2.0,0,4.0,Manual,Front,4,Left wheel,Green,4,No
11294,28927,HYUNDAI,Santa FE,2011,Jeep,Yes,Diesel,2.0,121581,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11295,43062,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2.0,143370,4.0,Automatic,Front,4,Left wheel,White,4,No
11296,8467,SUZUKI,Swift,2008,Hatchback,No,Petrol,1.2,176000,4.0,Automatic,Front,2,Right-hand drive,Black,2,No
11297,29793,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11298,11290,LEXUS,RX 350,2013,Jeep,Yes,Petrol,3.5,124723,6.0,Automatic,Front,4,Left wheel,Grey,12,No
11299,6743,MITSUBISHI,Colt,2003,Hatchback,No,Petrol,1.3,164000,4.0,Automatic,Front,4,Right-hand drive,Silver,4,No
11300,15681,FORD,Transit,2007,Microbus,No,Diesel,2.4,158000,4.0,Manual,Rear,4,Left wheel,White,2,No
11301,30734,LEXUS,GX 470,2009,Jeep,Yes,Petrol,4.7,264339,8.0,Automatic,4x4,4,Left wheel,Black,0,No
11302,19757,MERCEDES-BENZ,E 320,2007,Sedan,Yes,Diesel,3.0,158000,6.0,Automatic,Rear,4,Left wheel,Silver,0,No
11303,7527,TOYOTA,Caldina,2005,Sedan,No,CNG,2.0,111111,4.0,Automatic,4x4,4,Right-hand drive,White,6,No
11304,16935,TOYOTA,Camry,2017,Sedan,Yes,Petrol,2.5,127955,4.0,Automatic,Front,4,Left wheel,Blue,12,No
11305,13799,HYUNDAI,Sonata,2017,Jeep,Yes,LPG,2.0,342961,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11306,76835,LAND ROVER,Discovery,2015,Jeep,Yes,Diesel,3.0,91000,6.0,Tiptronic,4x4,4,Left wheel,White,12,Yes
11307,52059,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,229334,8.0,Automatic,4x4,4,Left wheel,Black,0,No
11308,3136,TOYOTA,Camry,2012,Sedan,Yes,Hybrid,2.5,159379,4.0,Automatic,Front,4,Left wheel,White,12,No
11309,19130,VOLKSWAGEN,Jetta,2015,Sedan,Yes,Petrol,1.8,42000,4.0,Tiptronic,Front,4,Left wheel,Black,6,Yes
11310,1646,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,240987,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11311,9408,HONDA,Accord,2008,Sedan,Yes,LPG,2.4,130000,4.0,Tiptronic,Rear,4,Left wheel,Black,10,No
11312,5018,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222,6.0,Automatic,4x4,4,Left wheel,Black,12,No
11313,15053,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,63984,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11314,11886,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,113660,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11315,18660,HYUNDAI,Sonata,2013,Sedan,Yes,Petrol,2.4,130000,4.0,Tiptronic,Front,4,Left wheel,Black,6,No
11316,18817,BMW,550,2006,Sedan,Yes,Petrol,4.8,111111,8.0,Tiptronic,Rear,5,Left wheel,White,5,No
11317,14740,HONDA,Civic,2008,Sedan,No,Petrol,2.0,154000,4.0,Manual,Front,4,Left wheel,Black,6,No
11318,1019,AUDI,Q5,2012,Jeep,Yes,Petrol,3.2,198744,6.0,Automatic,4x4,4,Left wheel,White,12,No
11319,13172,NISSAN,Pathfinder,1999,Jeep,Yes,LPG,3.3,106000,6.0,Automatic,4x4,4,Left wheel,Golden,2,No
11320,43905,BMW,X5,2011,Jeep,Yes,Diesel,3.0,263000,6.0,Tiptronic,4x4,4,Left wheel,Black,12,No
11321,38016,HYUNDAI,H1,2017,Universal,Yes,Diesel,2.5,100900,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11322,18189,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,200000,4.0,Variator,Front,4,Left wheel,Brown,12,No
11323,20237,HYUNDAI,H1,2011,Universal,Yes,Diesel,2.5,247791,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11324,5018,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549,4.0,Automatic,Front,4,Left wheel,Black,12,No
11325,23521,FIAT,500 Abarth,2018,Hatchback,Yes,Petrol,1.4,0,4.0,Variator,Front,2,Left wheel,Black,12,Yes
11326,12858,TOYOTA,Prius,2012,Hatchback,No,Hybrid,1.8,160913,4.0,Tiptronic,Front,4,Left wheel,Silver,12,No
11327,40769,LEXUS,RX 350,2012,Jeep,Yes,Petrol,3.5,140000,6.0,Tiptronic,4x4,4,Left wheel,Silver,0,No
11328,17249,FORD,Escape,2010,Jeep,No,Hybrid,2.5,140000,4.0,Automatic,4x4,4,Left wheel,White,0,No
11329,16308,VOLKSWAGEN,Jetta,2014,Sedan,No,Petrol,2.0,129600,4.0,Manual,Front,4,Left wheel,White,0,No
11330,27065,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,137000,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11331,12544,HYUNDAI,H1,2008,Minivan,Yes,Diesel,2.5,150891,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11332,862,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,130478,4.0,Automatic,Front,4,Left wheel,White,12,No
11333,2274,LEXUS,CT 200h,2011,Hatchback,Yes,Hybrid,1.8,32974,4.0,Automatic,Front,4,Left wheel,Silver,12,No
11334,19613,HYUNDAI,Tucson,2011,Jeep,Yes,Diesel,2.0,119194,4.0,Automatic,Front,4,Left wheel,Grey,4,No
11335,21103,HYUNDAI,Accent,2016,Sedan,Yes,Petrol,1.4,92000,4.0,Automatic,Front,4,Left wheel,White,4,No
11336,4077,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2.0,59136,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11337,14454,HYUNDAI,I30,2011,Hatchback,Yes,Petrol,1.6,188244,4.0,Automatic,Front,4,Left wheel,White,4,No
11338,9722,BMW,325,2003,Sedan,No,Petrol,2.5,218000,6.0,Manual,Rear,4,Left wheel,Black,6,No
11339,18503,TOYOTA,Prius C ჰიბრიდი,2012,Hatchback,No,Hybrid,1.5,110000,4.0,Automatic,Front,4,Left wheel,Sky blue,12,No
11340,54568,LEXUS,GX 460,2012,Jeep,Yes,Petrol,4.6,255406,8.0,Automatic,4x4,4,Left wheel,Black,0,No
11341,9722,PEUGEOT,307,2007,Hatchback,No,Petrol,1.6,93000,4.0,Tiptronic,Front,4,Left wheel,Blue,4,No
11342,19089,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,77483,4.0,Automatic,Front,4,Left wheel,Silver,4,No
11343,862,TOYOTA,Highlander,2010,Jeep,Yes,Petrol,3.5,156645,6.0,Automatic,Front,4,Left wheel,Grey,12,No
11344,18817,TOYOTA,Camry,2013,Sedan,Yes,LPG,2.5,200000,4.0,Tiptronic,Front,4,Left wheel,White,6,No
11345,19444,TOYOTA,Prius,2013,Hatchback,No,Hybrid,1.8,137265,4.0,Automatic,Front,4,Left wheel,Blue,0,No
11346,26296,CHEVROLET,Malibu,2013,Sedan,Yes,Petrol,2.0,76631,4.0,Automatic,Front,4,Left wheel,Black,4,No
11347,39201,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.0,222222,6.0,Tiptronic,Rear,4,Left wheel,Grey,16,Yes
11348,7527,HONDA,Insight,2010,Sedan,No,Hybrid,1.3,140000,4.0,Variator,Front,4,Left wheel,Grey,8,No
11349,21012,TOYOTA,Camry,2011,Sedan,No,Petrol,2.5,154000,4.0,Tiptronic,Front,4,Left wheel,Red,8,No
11350,78403,MERCEDES-BENZ,GLC 300,2018,Sedan,Yes,Petrol,2.0,25000,6.0,Tiptronic,Rear,4,Left wheel,Black,12,Yes
11351,10349,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,384607,4.0,Automatic,Front,4,Left wheel,Orange,4,No
11352,19757,KIA,Optima,2014,Sedan,No,Hybrid,2.4,0,4.0,Tiptronic,Front,4,Left wheel,Blue,12,No
11353,12544,OPEL,Astra,2008,Hatchback,No,Diesel,1.7,200000,4.0,Manual,Front,4,Left wheel,Black,8,Yes
